lat,lon,orbitYear,gasID,concentration,norm_concentration
65,-122,2008,CO2,9.810e-05,-0.5096382348142683
84,-140,2004,CCl2F2,7.580e-11,-0.5096537154897497
65,-104,2004,CCl2F2,7.580e-11,-0.5096537154897497
57,-104,2004,CCl2F2,7.580e-11,-0.5096537154897497
82,-81,2011,CCl2F2,7.920e-11,-0.5097319934569441
68,-106,2011,CCl2F2,7.920e-11,-0.5097319934569441
59,-55,2013,CO2,9.800e-05,-0.5097957436001703
43,-137,2013,CO2,9.800e-05,-0.5097957436001703
62,-55,2013,CO2,9.800e-05,-0.5097957436001703
66,-63,2013,CO2,9.800e-05,-0.5097957436001703
61,-92,2013,CO2,9.800e-05,-0.5097957436001703
59,-57,2013,CO2,9.800e-05,-0.5097957436001703
67,-105,2013,CO2,9.800e-05,-0.5097957436001703
65,-63,2013,CO2,9.800e-05,-0.5097957436001703
67,-99,2013,CO2,9.800e-05,-0.5097957436001703
42,-59,2013,CO2,9.800e-05,-0.5097957436001703
68,-75,2013,CCl2F2,7.760e-11,-0.5098504525985456
61,-52,2013,CCl2F2,7.760e-11,-0.5098504525985456
59,-67,2013,CCl2F2,7.760e-11,-0.5098504525985456
63,-135,2013,CCl2F2,7.760e-11,-0.5098504525985456
46,-90,2013,CCl2F2,7.760e-11,-0.5098504525985456
56,-139,2011,N2O,9.710e-09,-0.509932109276237
64,-83,2006,CO2,9.780e-05,-0.5100280825457064
70,-107,2006,CO2,9.780e-05,-0.5100280825457064
83,-102,2006,CO2,9.780e-05,-0.5100280825457064
63,-69,2006,CO2,9.780e-05,-0.5100280825457064
62,-51,2006,CO2,9.780e-05,-0.5100280825457064
48,-67,2006,CO2,9.780e-05,-0.5100280825457064
64,-108,2006,CO2,9.780e-05,-0.5100280825457064
60,-113,2006,CO2,9.780e-05,-0.5100280825457064
65,-51,2006,CO2,9.780e-05,-0.5100280825457064
42,-130,2006,CO2,9.780e-05,-0.5100280825457064
55,-80,2011,N2O,9.700e-09,-0.5101667797247914
72,-71,2011,N2O,9.700e-09,-0.5101667797247914
67,-62,2011,N2O,9.700e-09,-0.5101667797247914
75,-64,2004,CCl2F2,7.570e-11,-0.51022702902593
52,-127,2007,CO2,9.470e-05,-0.5103210415447795
41,-111,2007,CO2,9.470e-05,-0.5103210415447795
41,-80,2007,N2O,9.230e-09,-0.5103947374914631
61,-107,2007,N2O,9.230e-09,-0.5103947374914631
77,-52,2011,N2O,9.690e-09,-0.5104014501733459
62,-119,2011,N2O,9.690e-09,-0.5104014501733459
48,-58,2013,CCl2F2,7.750e-11,-0.5104272574495509
66,-85,2008,CO2,9.800e-05,-0.5104364653673097
63,-103,2008,CO2,9.800e-05,-0.5104364653673097
81,-54,2008,CO2,9.800e-05,-0.5104364653673097
81,-78,2008,CO2,9.800e-05,-0.5104364653673097
45,-81,2008,CO2,9.800e-05,-0.5104364653673097
68,-119,2008,CO2,9.800e-05,-0.5104364653673097
40,-52,2008,CO2,9.800e-05,-0.5104364653673097
63,-104,2008,CO2,9.800e-05,-0.5104364653673097
54,-102,2008,CO2,9.800e-05,-0.5104364653673097
83,-61,2008,CO2,9.800e-05,-0.5104364653673097
46,-93,2008,CO2,9.800e-05,-0.5104364653673097
63,-68,2013,CO2,9.790e-05,-0.510577615110533
62,-106,2013,CO2,9.790e-05,-0.510577615110533
54,-99,2013,CO2,9.790e-05,-0.510577615110533
62,-63,2013,CO2,9.790e-05,-0.510577615110533
48,-57,2013,CO2,9.790e-05,-0.510577615110533
79,-132,2013,CO2,9.790e-05,-0.510577615110533
60,-138,2013,CO2,9.790e-05,-0.510577615110533
67,-106,2013,CO2,9.790e-05,-0.510577615110533
83,-98,2013,CO2,9.790e-05,-0.510577615110533
79,-94,2011,N2O,9.680e-09,-0.5106361206219003
48,-132,2011,N2O,9.680e-09,-0.5106361206219003
67,-128,2006,CO2,9.770e-05,-0.5108653674063429
63,-88,2006,CO2,9.770e-05,-0.5108653674063429
66,-103,2006,CO2,9.770e-05,-0.5108653674063429
49,-139,2006,CO2,9.770e-05,-0.5108653674063429
60,-97,2006,CO2,9.770e-05,-0.5108653674063429
64,-139,2006,CO2,9.770e-05,-0.5108653674063429
58,-73,2006,CO2,9.770e-05,-0.5108653674063429
68,-116,2006,CO2,9.770e-05,-0.5108653674063429
56,-66,2011,CCl2F2,7.900e-11,-0.51086688051668
64,-124,2011,N2O,9.670e-09,-0.5108707910704547
54,-136,2007,N2O,9.200e-09,-0.511104664899352
66,-91,2011,N2O,9.660e-09,-0.511105461519009
48,-54,2011,N2O,9.660e-09,-0.511105461519009
77,-121,2011,N2O,9.660e-09,-0.511105461519009
65,-125,2011,N2O,9.660e-09,-0.511105461519009
68,-136,2011,N2O,9.660e-09,-0.511105461519009
69,-107,2007,CO2,9.460e-05,-0.5111728115682951
64,-107,2007,CO2,9.460e-05,-0.5111728115682951
56,-66,2008,CO2,9.790e-05,-0.5112346959203511
50,-107,2008,CO2,9.790e-05,-0.5112346959203511
67,-98,2008,CO2,9.790e-05,-0.5112346959203511
70,-140,2008,CO2,9.790e-05,-0.5112346959203511
47,-138,2008,CO2,9.790e-05,-0.5112346959203511
58,-117,2008,CO2,9.790e-05,-0.5112346959203511
59,-131,2008,CO2,9.790e-05,-0.5112346959203511
67,-96,2008,CO2,9.790e-05,-0.5112346959203511
84,-110,2008,CO2,9.790e-05,-0.5112346959203511
79,-115,2008,CO2,9.790e-05,-0.5112346959203511
66,-67,2008,CO2,9.790e-05,-0.5112346959203511
63,-91,2008,CO2,9.790e-05,-0.5112346959203511
83,-53,2008,CO2,9.790e-05,-0.5112346959203511
46,-114,2008,CO2,9.790e-05,-0.5112346959203511
82,-92,2013,CO2,9.780e-05,-0.5113594866208956
45,-76,2013,CO2,9.780e-05,-0.5113594866208956
55,-79,2013,CO2,9.780e-05,-0.5113594866208956
69,-93,2013,CO2,9.780e-05,-0.5113594866208956
44,-51,2013,CO2,9.780e-05,-0.5113594866208956
68,-90,2013,CO2,9.780e-05,-0.5113594866208956
66,-70,2011,CCl2F2,7.890e-11,-0.5114343240465482
53,-96,2011,N2O,9.640e-09,-0.511574802416118
65,-109,2006,CO2,9.760e-05,-0.5117026522669794
67,-95,2006,CO2,9.760e-05,-0.5117026522669794
59,-101,2006,CO2,9.760e-05,-0.5117026522669794
52,-96,2006,CO2,9.760e-05,-0.5117026522669794
65,-84,2006,CO2,9.760e-05,-0.5117026522669794
47,-89,2006,CO2,9.760e-05,-0.5117026522669794
79,-86,2011,N2O,9.630e-09,-0.5118094728646724
71,-131,2004,CCl2F2,7.540e-11,-0.5119469696344708
72,-96,2011,CCl2F2,7.880e-11,-0.5120017675764161
56,-127,2008,CO2,9.780e-05,-0.5120329264733924
48,-51,2008,CO2,9.780e-05,-0.5120329264733924
63,-55,2008,CO2,9.780e-05,-0.5120329264733924
57,-74,2008,CO2,9.780e-05,-0.5120329264733924
68,-101,2008,CO2,9.780e-05,-0.5120329264733924
69,-117,2008,CO2,9.780e-05,-0.5120329264733924
52,-92,2008,CO2,9.780e-05,-0.5120329264733924
52,-60,2008,CO2,9.780e-05,-0.5120329264733924
65,-72,2008,CO2,9.780e-05,-0.5120329264733924
62,-113,2008,CO2,9.780e-05,-0.5120329264733924
66,-92,2011,N2O,9.620e-09,-0.5120441433132268
65,-122,2011,N2O,9.620e-09,-0.5120441433132268
66,-60,2011,N2O,9.620e-09,-0.5120441433132268
68,-128,2011,N2O,9.620e-09,-0.5120441433132268
67,-87,2013,CO2,9.770e-05,-0.5121413581312583
67,-117,2013,CO2,9.770e-05,-0.5121413581312583
67,-125,2013,CO2,9.770e-05,-0.5121413581312583
62,-130,2013,CO2,9.770e-05,-0.5121413581312583
78,-80,2013,CO2,9.770e-05,-0.5121413581312583
48,-106,2013,CO2,9.770e-05,-0.5121413581312583
79,-63,2013,CO2,9.770e-05,-0.5121413581312583
71,-84,2013,CO2,9.770e-05,-0.5121413581312583
66,-108,2013,CO2,9.770e-05,-0.5121413581312583
80,-138,2013,CO2,9.770e-05,-0.5121413581312583
79,-60,2005,CCl3F,6.640e-11,-0.5121476157826237
71,-100,2013,CCl2F2,7.720e-11,-0.5121576720025669
55,-112,2011,N2O,9.600e-09,-0.5125134842103356
61,-59,2011,N2O,9.600e-09,-0.5125134842103356
48,-78,2011,N2O,9.600e-09,-0.5125134842103356
54,-59,2004,CCl2F2,7.530e-11,-0.5125202831706511
78,-101,2006,CO2,9.750e-05,-0.5125399371276159
63,-51,2006,CO2,9.750e-05,-0.5125399371276159
69,-121,2006,CO2,9.750e-05,-0.5125399371276159
58,-59,2006,CO2,9.750e-05,-0.5125399371276159
84,-139,2006,CO2,9.750e-05,-0.5125399371276159
64,-132,2006,CO2,9.750e-05,-0.5125399371276159
65,-71,2006,CO2,9.750e-05,-0.5125399371276159
64,-117,2011,CCl2F2,7.870e-11,-0.5125692111062842
63,-100,2013,CCl2F2,7.710e-11,-0.5127344768535723
51,-79,2008,CO2,9.770e-05,-0.5128311570264338
49,-118,2008,CO2,9.770e-05,-0.5128311570264338
60,-133,2008,CO2,9.770e-05,-0.5128311570264338
60,-120,2008,CO2,9.770e-05,-0.5128311570264338
61,-66,2008,CO2,9.770e-05,-0.5128311570264338
59,-81,2008,CO2,9.770e-05,-0.5128311570264338
41,-79,2008,CO2,9.770e-05,-0.5128311570264338
80,-114,2013,CO2,9.760e-05,-0.512923229641621
53,-138,2013,CO2,9.760e-05,-0.512923229641621
82,-115,2013,CO2,9.760e-05,-0.512923229641621
47,-100,2013,CO2,9.760e-05,-0.512923229641621
66,-136,2013,CO2,9.760e-05,-0.512923229641621
41,-71,2013,CO2,9.760e-05,-0.512923229641621
60,-59,2013,CO2,9.760e-05,-0.512923229641621
64,-80,2011,N2O,9.580e-09,-0.5129828251074444
66,-52,2011,N2O,9.580e-09,-0.5129828251074444
66,-70,2011,N2O,9.580e-09,-0.5129828251074444
54,-75,2004,CCl2F2,7.520e-11,-0.5130935967068315
57,-77,2011,N2O,9.570e-09,-0.5132174955559989
66,-67,2011,N2O,9.570e-09,-0.5132174955559989
72,-96,2011,N2O,9.570e-09,-0.5132174955559989
84,-103,2006,CO2,9.740e-05,-0.5133772219882524
65,-57,2006,CO2,9.740e-05,-0.5133772219882524
65,-59,2006,CO2,9.740e-05,-0.5133772219882524
75,-69,2007,N2O,9.100e-09,-0.5134710895923149
67,-89,2007,N2O,9.100e-09,-0.5134710895923149
67,-108,2008,CO2,9.760e-05,-0.5136293875794752
79,-91,2008,CO2,9.760e-05,-0.5136293875794752
79,-60,2008,CO2,9.760e-05,-0.5136293875794752
66,-77,2008,CO2,9.760e-05,-0.5136293875794752
77,-135,2004,CCl2F2,7.510e-11,-0.5136669102430117
51,-62,2011,N2O,9.550e-09,-0.5136868364531078
45,-58,2011,N2O,9.550e-09,-0.5136868364531078
42,-94,2013,CO2,9.750e-05,-0.5137051011519836
68,-62,2013,CO2,9.750e-05,-0.5137051011519836
56,-132,2013,CO2,9.750e-05,-0.5137051011519836
65,-67,2013,CO2,9.750e-05,-0.5137051011519836
66,-120,2013,CO2,9.750e-05,-0.5137051011519836
77,-124,2013,CO2,9.750e-05,-0.5137051011519836
59,-75,2009,CO2,9.050e-05,-0.5138490545537926
63,-135,2011,N2O,9.530e-09,-0.5141561773502166
65,-86,2006,CO2,9.730e-05,-0.5142145068488888
57,-91,2006,CO2,9.730e-05,-0.5142145068488888
56,-106,2004,CCl2F2,7.500e-11,-0.514240223779192
67,-66,2011,CCl2F2,7.840e-11,-0.5142715416958883
81,-57,2008,CO2,9.750e-05,-0.5144276181325166
49,-100,2008,CO2,9.750e-05,-0.5144276181325166
54,-72,2008,CO2,9.750e-05,-0.5144276181325166
41,-126,2008,CO2,9.750e-05,-0.5144276181325166
65,-90,2008,CO2,9.750e-05,-0.5144276181325166
65,-110,2008,CO2,9.750e-05,-0.5144276181325166
53,-122,2008,CO2,9.750e-05,-0.5144276181325166
66,-103,2008,CO2,9.750e-05,-0.5144276181325166
47,-124,2008,CO2,9.750e-05,-0.5144276181325166
61,-77,2008,CO2,9.750e-05,-0.5144276181325166
82,-115,2013,CCl2F2,7.680e-11,-0.5144648914065884
68,-65,2013,CO2,9.740e-05,-0.5144869726623462
53,-69,2013,CO2,9.740e-05,-0.5144869726623462
62,-128,2013,CO2,9.740e-05,-0.5144869726623462
81,-92,2013,CO2,9.740e-05,-0.5144869726623462
54,-88,2013,CO2,9.740e-05,-0.5144869726623462
64,-87,2013,CO2,9.740e-05,-0.5144869726623462
82,-63,2013,CO2,9.740e-05,-0.5144869726623462
67,-86,2013,CO2,9.740e-05,-0.5144869726623462
60,-65,2013,CO2,9.740e-05,-0.5144869726623462
46,-65,2013,CO2,9.740e-05,-0.5144869726623462
80,-94,2011,N2O,9.510e-09,-0.5146255182473254
49,-58,2012,CO2,9.090e-05,-0.5149844490014255
63,-75,2006,CO2,9.720e-05,-0.5150517917095252
65,-113,2006,CO2,9.720e-05,-0.5150517917095252
65,-98,2006,CO2,9.720e-05,-0.5150517917095252
54,-57,2006,CO2,9.720e-05,-0.5150517917095252
84,-90,2006,CO2,9.720e-05,-0.5150517917095252
68,-70,2006,CO2,9.720e-05,-0.5150517917095252
52,-84,2008,CO2,9.740e-05,-0.515225848685558
60,-53,2008,CO2,9.740e-05,-0.515225848685558
64,-89,2008,CO2,9.740e-05,-0.515225848685558
68,-64,2008,CO2,9.740e-05,-0.515225848685558
67,-59,2008,CO2,9.740e-05,-0.515225848685558
48,-53,2008,CO2,9.740e-05,-0.515225848685558
65,-120,2013,CO2,9.730e-05,-0.5152688441727089
42,-118,2013,CO2,9.730e-05,-0.5152688441727089
61,-51,2013,CO2,9.730e-05,-0.5152688441727089
40,-124,2013,CO2,9.730e-05,-0.5152688441727089
41,-83,2013,CO2,9.730e-05,-0.5152688441727089
50,-91,2013,CO2,9.730e-05,-0.5152688441727089
52,-93,2013,CO2,9.730e-05,-0.5152688441727089
55,-135,2013,CO2,9.730e-05,-0.5152688441727089
60,-120,2013,CO2,9.730e-05,-0.5152688441727089
72,-131,2013,CO2,9.730e-05,-0.5152688441727089
66,-59,2013,CO2,9.730e-05,-0.5152688441727089
58,-93,2010,CO2,9.080e-05,-0.515330156030674
57,-63,2011,N2O,9.470e-09,-0.5155642000415431
44,-93,2011,N2O,9.460e-09,-0.5157988704900975
78,-121,2011,N2O,9.460e-09,-0.5157988704900975
65,-64,2006,CO2,9.710e-05,-0.5158890765701617
41,-109,2006,CO2,9.710e-05,-0.5158890765701617
56,-101,2006,CO2,9.710e-05,-0.5158890765701617
41,-108,2011,CCl2F2,7.810e-11,-0.5159738722854924
65,-89,2011,CCl2F2,7.810e-11,-0.5159738722854924
64,-73,2008,CO2,9.730e-05,-0.5160240792385994
57,-111,2008,CO2,9.730e-05,-0.5160240792385994
71,-111,2008,CO2,9.730e-05,-0.5160240792385994
40,-128,2008,CO2,9.730e-05,-0.5160240792385994
64,-77,2008,CO2,9.730e-05,-0.5160240792385994
52,-117,2008,CO2,9.730e-05,-0.5160240792385994
46,-139,2013,CO2,9.720e-05,-0.5160507156830715
68,-97,2013,CO2,9.720e-05,-0.5160507156830715
61,-100,2013,CO2,9.720e-05,-0.5160507156830715
80,-136,2013,CO2,9.720e-05,-0.5160507156830715
47,-76,2013,CO2,9.720e-05,-0.5160507156830715
64,-71,2013,CO2,9.720e-05,-0.5160507156830715
79,-59,2013,CO2,9.720e-05,-0.5160507156830715
63,-56,2013,CO2,9.720e-05,-0.5160507156830715
81,-70,2013,CO2,9.720e-05,-0.5160507156830715
65,-94,2013,CCl2F2,7.650e-11,-0.5161953059596043
44,-86,2011,N2O,9.440e-09,-0.5162682113872064
53,-71,2011,N2O,9.430e-09,-0.5165028818357608
68,-71,2011,N2O,9.430e-09,-0.5165028818357608
70,-80,2004,CCl2F2,7.460e-11,-0.5165334779239131
67,-76,2011,CCl2F2,7.800e-11,-0.5165413158153604
70,-114,2006,CO2,9.700e-05,-0.5167263614307982
63,-81,2006,CO2,9.700e-05,-0.5167263614307982
54,-86,2006,CO2,9.700e-05,-0.5167263614307982
65,-61,2006,CO2,9.700e-05,-0.5167263614307982
67,-104,2006,CO2,9.700e-05,-0.5167263614307982
67,-132,2006,CO2,9.700e-05,-0.5167263614307982
72,-88,2006,CO2,9.700e-05,-0.5167263614307982
72,-56,2006,CO2,9.700e-05,-0.5167263614307982
61,-125,2011,N2O,9.420e-09,-0.5167375522843152
79,-66,2011,N2O,9.420e-09,-0.5167375522843152
53,-112,2008,CO2,9.720e-05,-0.5168223097916407
63,-85,2008,CO2,9.720e-05,-0.5168223097916407
83,-110,2008,CO2,9.720e-05,-0.5168223097916407
69,-82,2008,CO2,9.720e-05,-0.5168223097916407
53,-95,2008,CO2,9.720e-05,-0.5168223097916407
61,-90,2008,CO2,9.720e-05,-0.5168223097916407
50,-51,2013,CO2,9.710e-05,-0.5168325871934342
66,-56,2013,CO2,9.710e-05,-0.5168325871934342
54,-71,2013,CO2,9.710e-05,-0.5168325871934342
61,-76,2013,CO2,9.710e-05,-0.5168325871934342
45,-92,2013,CO2,9.710e-05,-0.5168325871934342
65,-81,2013,CO2,9.710e-05,-0.5168325871934342
65,-105,2013,CO2,9.710e-05,-0.5168325871934342
63,-68,2011,CCl2F2,7.790e-11,-0.5171087593452285
50,-106,2011,CCl2F2,7.790e-11,-0.5171087593452285
69,-140,2007,CO2,9.390e-05,-0.5171352017329041
81,-84,2011,N2O,9.400e-09,-0.5172068931814241
55,-81,2013,CCl3F,7.610e-11,-0.5172206504448938
75,-55,2008,CCl3F,7.520e-11,-0.5172302106675769
69,-106,2008,CCl3F,7.520e-11,-0.5172302106675769
73,-102,2013,CCl2F2,7.630e-11,-0.517348915661615
51,-118,2012,CO2,9.060e-05,-0.5174725839879762
55,-63,2006,CO2,9.690e-05,-0.5175636462914346
60,-73,2006,CO2,9.690e-05,-0.5175636462914346
54,-82,2006,CO2,9.690e-05,-0.5175636462914346
69,-78,2006,CO2,9.690e-05,-0.5175636462914346
60,-76,2006,CO2,9.690e-05,-0.5175636462914346
60,-52,2006,CO2,9.690e-05,-0.5175636462914346
61,-111,2006,CO2,9.690e-05,-0.5175636462914346
57,-67,2006,CO2,9.690e-05,-0.5175636462914346
69,-70,2006,CO2,9.690e-05,-0.5175636462914346
57,-53,2013,CO2,9.700e-05,-0.5176144587037969
44,-88,2013,CO2,9.700e-05,-0.5176144587037969
60,-114,2013,CO2,9.700e-05,-0.5176144587037969
65,-88,2013,CO2,9.700e-05,-0.5176144587037969
60,-125,2013,CO2,9.700e-05,-0.5176144587037969
64,-63,2013,CO2,9.700e-05,-0.5176144587037969
59,-54,2013,CO2,9.700e-05,-0.5176144587037969
53,-88,2008,CO2,9.710e-05,-0.5176205403446821
48,-50,2008,CO2,9.710e-05,-0.5176205403446821
64,-92,2008,CO2,9.710e-05,-0.5176205403446821
66,-118,2008,CO2,9.710e-05,-0.5176205403446821
67,-123,2008,CO2,9.710e-05,-0.5176205403446821
56,-70,2008,CO2,9.710e-05,-0.5176205403446821
61,-135,2008,CO2,9.710e-05,-0.5176205403446821
67,-139,2008,CO2,9.710e-05,-0.5176205403446821
82,-60,2008,CO2,9.710e-05,-0.5176205403446821
58,-51,2011,CCl2F2,7.780e-11,-0.5176762028750964
47,-62,2011,N2O,9.380e-09,-0.5176762340785328
67,-125,2019,CCl3F,6.880e-11,-0.5176965778228504
72,-82,2013,CCl2F2,7.620e-11,-0.5179257205126203
49,-125,2007,CO2,9.380e-05,-0.5179869717564196
69,-56,2007,CO2,9.380e-05,-0.5179869717564196
61,-121,2011,N2O,9.360e-09,-0.5181455749756417
42,-75,2011,N2O,9.360e-09,-0.5181455749756417
65,-74,2011,CCl2F2,7.770e-11,-0.5182436464049646
79,-138,2011,CCl2F2,7.770e-11,-0.5182436464049646
63,-53,2009,CCl3F,6.660e-11,-0.5183234274479936
79,-133,2011,N2O,9.350e-09,-0.5183802454241961
74,-120,2013,CO2,9.690e-05,-0.5183963302141595
67,-101,2013,CO2,9.690e-05,-0.5183963302141595
68,-92,2013,CO2,9.690e-05,-0.5183963302141595
62,-81,2013,CO2,9.690e-05,-0.5183963302141595
50,-109,2013,CO2,9.690e-05,-0.5183963302141595
66,-106,2013,CO2,9.690e-05,-0.5183963302141595
64,-69,2013,CO2,9.690e-05,-0.5183963302141595
47,-64,2006,CO2,9.680e-05,-0.5184009311520711
48,-53,2006,CO2,9.680e-05,-0.5184009311520711
56,-63,2006,CO2,9.680e-05,-0.5184009311520711
41,-89,2006,CO2,9.680e-05,-0.5184009311520711
59,-75,2008,CO2,9.700e-05,-0.5184187708977235
70,-129,2008,CO2,9.700e-05,-0.5184187708977235
47,-75,2008,CO2,9.700e-05,-0.5184187708977235
59,-116,2008,CO2,9.700e-05,-0.5184187708977235
64,-96,2006,CCl3F,7.860e-11,-0.5184328375189191
82,-53,2013,CCl2F2,7.610e-11,-0.5185025253636256
58,-87,2013,CCl2F2,7.610e-11,-0.5185025253636256
43,-116,2011,N2O,9.340e-09,-0.5186149158727505
52,-121,2011,CCl2F2,7.760e-11,-0.5188110899348326
82,-76,2011,CCl2F2,7.760e-11,-0.5188110899348326
76,-60,2004,CCl2F2,7.420e-11,-0.5188267320686344
66,-75,2007,CO2,9.370e-05,-0.5188387417799353
55,-62,2013,CCl2F2,7.600e-11,-0.519079330214631
64,-122,2013,CCl2F2,7.600e-11,-0.519079330214631
41,-77,2011,N2O,9.320e-09,-0.5190842567698594
61,-97,2011,N2O,9.320e-09,-0.5190842567698594
61,-66,2013,CO2,9.680e-05,-0.5191782017245222
62,-92,2013,CO2,9.680e-05,-0.5191782017245222
46,-134,2013,CO2,9.680e-05,-0.5191782017245222
81,-93,2013,CO2,9.680e-05,-0.5191782017245222
65,-118,2013,CO2,9.680e-05,-0.5191782017245222
55,-104,2013,CO2,9.680e-05,-0.5191782017245222
56,-101,2013,CO2,9.680e-05,-0.5191782017245222
58,-111,2013,CO2,9.680e-05,-0.5191782017245222
80,-78,2008,CO2,9.690e-05,-0.5192170014507649
62,-60,2008,CO2,9.690e-05,-0.5192170014507649
69,-103,2006,CO2,9.670e-05,-0.5192382160127075
65,-110,2006,CO2,9.670e-05,-0.5192382160127075
85,-97,2006,CO2,9.670e-05,-0.5192382160127075
50,-93,2006,CO2,9.670e-05,-0.5192382160127075
55,-137,2006,CO2,9.670e-05,-0.5192382160127075
68,-123,2006,CO2,9.670e-05,-0.5192382160127075
64,-140,2011,N2O,9.310e-09,-0.5193189272184138
81,-111,2011,CCl2F2,7.750e-11,-0.5193785334647005
64,-106,2011,N2O,9.290e-09,-0.5197882681155227
49,-118,2013,CO2,9.670e-05,-0.5199600732348848
68,-55,2013,CO2,9.670e-05,-0.5199600732348848
68,-73,2013,CO2,9.670e-05,-0.5199600732348848
75,-140,2013,CO2,9.670e-05,-0.5199600732348848
68,-95,2012,CO2,9.030e-05,-0.5199607189745272
79,-109,2008,CO2,9.680e-05,-0.5200152320038063
64,-51,2008,CO2,9.680e-05,-0.5200152320038063
63,-137,2008,CO2,9.680e-05,-0.5200152320038063
68,-53,2008,CO2,9.680e-05,-0.5200152320038063
84,-85,2008,CO2,9.680e-05,-0.5200152320038063
65,-78,2006,CO2,9.660e-05,-0.520075500873344
62,-98,2006,CO2,9.660e-05,-0.520075500873344
71,-80,2006,CO2,9.660e-05,-0.520075500873344
56,-87,2006,CO2,9.660e-05,-0.520075500873344
54,-62,2006,CO2,9.660e-05,-0.520075500873344
60,-71,2013,CCl2F2,7.580e-11,-0.5202329399166417
62,-98,2013,CCl2F2,7.580e-11,-0.5202329399166417
61,-87,2011,N2O,9.260e-09,-0.5204922794611859
66,-61,2011,CCl2F2,7.730e-11,-0.5205134205244367
78,-117,2004,CCl2F2,7.390e-11,-0.5205466726771752
78,-92,2004,CCl2F2,7.390e-11,-0.5205466726771752
75,-110,2011,N2O,9.250e-09,-0.5207269499097403
50,-124,2013,CO2,9.660e-05,-0.5207419447452475
52,-68,2013,CO2,9.660e-05,-0.5207419447452475
60,-95,2013,CO2,9.660e-05,-0.5207419447452475
53,-89,2013,CO2,9.660e-05,-0.5207419447452475
59,-140,2008,CO2,9.670e-05,-0.5208134625568476
70,-81,2008,CO2,9.670e-05,-0.5208134625568476
84,-59,2008,CO2,9.670e-05,-0.5208134625568476
58,-93,2008,CO2,9.670e-05,-0.5208134625568476
68,-125,2008,CO2,9.670e-05,-0.5208134625568476
65,-62,2008,CO2,9.670e-05,-0.5208134625568476
69,-57,2008,CO2,9.670e-05,-0.5208134625568476
46,-77,2006,CO2,9.650e-05,-0.5209127857339805
67,-93,2006,CO2,9.650e-05,-0.5209127857339805
63,-78,2011,N2O,9.240e-09,-0.5209616203582946
49,-56,2007,N2O,8.770e-09,-0.5212802910790929
81,-137,2013,CCl2F2,7.560e-11,-0.5213865496186524
79,-59,2013,CCl2F2,7.560e-11,-0.5213865496186524
81,-55,2013,CCl2F2,7.560e-11,-0.5213865496186524
80,-63,2013,CO2,9.650e-05,-0.5215238162556102
67,-123,2013,CO2,9.650e-05,-0.5215238162556102
59,-115,2013,CO2,9.650e-05,-0.5215238162556102
66,-112,2013,CO2,9.650e-05,-0.5215238162556102
80,-135,2013,CO2,9.650e-05,-0.5215238162556102
64,-73,2008,CCl3F,7.510e-11,-0.5215336550781707
63,-52,2008,CCl3F,7.510e-11,-0.5215336550781707
61,-139,2008,CO2,9.660e-05,-0.521611693109889
61,-109,2008,CO2,9.660e-05,-0.521611693109889
82,-93,2008,CO2,9.660e-05,-0.521611693109889
43,-68,2011,N2O,9.210e-09,-0.521665631703958
65,-56,2009,CCl3F,6.650e-11,-0.5216944215238992
64,-98,2006,CO2,9.640e-05,-0.5217500705946169
42,-57,2006,CO2,9.640e-05,-0.5217500705946169
51,-119,2006,CO2,9.640e-05,-0.5217500705946169
56,-136,2006,CO2,9.640e-05,-0.5217500705946169
65,-60,2006,CO2,9.640e-05,-0.5217500705946169
64,-100,2006,CO2,9.640e-05,-0.5217500705946169
62,-104,2011,N2O,9.190e-09,-0.5221349726010669
64,-81,2013,CO2,9.640e-05,-0.5223056877659729
44,-64,2013,CO2,9.640e-05,-0.5223056877659729
46,-125,2013,CO2,9.640e-05,-0.5223056877659729
63,-74,2013,CO2,9.640e-05,-0.5223056877659729
64,-128,2013,CO2,9.640e-05,-0.5223056877659729
67,-100,2013,CO2,9.640e-05,-0.5223056877659729
69,-78,2011,N2O,9.180e-09,-0.5223696430496212
69,-131,2008,CO2,9.650e-05,-0.5224099236629304
67,-88,2008,CO2,9.650e-05,-0.5224099236629304
72,-83,2006,CO2,9.630e-05,-0.5225873554552534
59,-54,2006,CO2,9.630e-05,-0.5225873554552534
69,-58,2006,CO2,9.630e-05,-0.5225873554552534
65,-89,2006,CO2,9.630e-05,-0.5225873554552534
72,-100,2006,CO2,9.630e-05,-0.5225873554552534
75,-86,2011,N2O,9.170e-09,-0.5226043134981756
64,-131,2004,CCl2F2,7.350e-11,-0.5228399268218964
77,-56,2006,CCl3F,7.850e-11,-0.5230360547224643
83,-100,2013,CO2,9.630e-05,-0.5230875592763355
